"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16","should display an error message if POST API ends with an EAN err","DetailsEanSearch","Thu Jan 16 16:59:23 UTC 2025","passed","Thu Jan 16 16:59:23 UTC 2025","when an EAN search is performed succesfully","when the draft offer has not been created yet (dirty)","",""
"","5","offer name and event beginning datetime in venue timezone when stock is an event","bookings offer cell","Thu Jan 16 17:00:31 UTC 2025","passed","Thu Jan 16 17:00:31 UTC 2025","","","",""
"","34","should not archive offers on click on ""Archiver"" when at least one offer cannot be archived","ActionsBar","Thu Jan 16 16:58:26 UTC 2025","passed","Thu Jan 16 16:58:26 UTC 2025","","","",""
"","2","should return an empty array when start date is after end date","getDatesInInterval","Thu Jan 16 17:01:53 UTC 2025","passed","Thu Jan 16 17:01:53 UTC 2025","","","",""
"","41","should redirect to the unavailable error page when the API sirene feature is disabled","SignIn","Thu Jan 16 16:58:58 UTC 2025","passed","Thu Jan 16 16:58:58 UTC 2025","","when user clicks on 'Créer un compte'","",""
"","19","should display ""Stock & Prix"" step","IndividualOfferNavigation","Thu Jan 16 16:59:37 UTC 2025","passed","Thu Jan 16 16:59:37 UTC 2025","","when offer is not an event","",""
"","205","should redirect to the search page if the user is in Marseille en Grand and if the FF is active","AppLayout","Thu Jan 16 17:01:03 UTC 2025","passed","Thu Jan 16 17:01:04 UTC 2025","","","",""
"","57","should show the dates section if there are dates in the offer","CollectiveOfferDateSection","Thu Jan 16 17:03:00 UTC 2025","passed","Thu Jan 16 17:03:00 UTC 2025","","","",""
"","3","should render the correct delay","humanizeDelay","Thu Jan 16 17:03:36 UTC 2025","passed","Thu Jan 16 17:03:36 UTC 2025","","","",""
"","72","should remove notification mail input when trash icon is clicked","FormNotifications","Thu Jan 16 17:01:36 UTC 2025","passed","Thu Jan 16 17:01:36 UTC 2025","","","",""
"","127","should display total number of offers in singular if one or no offer","CollectiveOffersScreen","Thu Jan 16 16:58:38 UTC 2025","passed","Thu Jan 16 16:58:38 UTC 2025","","","",""
"","173","should display image upload if no image","PartnerPages","Thu Jan 16 17:01:22 UTC 2025","passed","Thu Jan 16 17:01:22 UTC 2025","","","",""
"","23","should display a callout telling that details cannot be edited","DetailsSummaryScreen","Thu Jan 16 17:00:59 UTC 2025","passed","Thu Jan 16 17:00:59 UTC 2025","","when the offer is product based","",""
"","5","should return defautl cancellation message when reason is unknown","collective timeline","Thu Jan 16 16:59:05 UTC 2025","passed","Thu Jan 16 16:59:05 UTC 2025","","","",""
"","52","should show an offer card","OffersInstitutionList","Thu Jan 16 17:01:49 UTC 2025","passed","Thu Jan 16 17:01:49 UTC 2025","","","",""
"","1","should parse a dict body","getHumanReadableApiError","Thu Jan 16 17:00:50 UTC 2025","passed","Thu Jan 16 17:00:50 UTC 2025","","","",""
"","175","should be able to submit the form","LinkVenueDialog","Thu Jan 16 17:00:29 UTC 2025","passed","Thu Jan 16 17:00:29 UTC 2025","","","",""
"","129","should display cinema provider info","VenueProviderCard","Thu Jan 16 17:00:26 UTC 2025","passed","Thu Jan 16 17:00:26 UTC 2025","","integration provider with on going sync","",""
"","0","should validate the following email address : test@test.test.com","isValidEmail","Thu Jan 16 17:03:33 UTC 2025","passed","Thu Jan 16 17:03:33 UTC 2025","","","",""
"","508","should filter when filters change","components | BookingsRecapTable","Thu Jan 16 16:58:55 UTC 2025","passed","Thu Jan 16 16:58:55 UTC 2025","","","",""
"","15","should display an internal link with icon","LinkNodes","Thu Jan 16 17:02:34 UTC 2025","passed","Thu Jan 16 17:02:34 UTC 2025","","","",""
"","92","should show the custom contact form when the custom contact checkbox is checked","FormContactTemplate","Thu Jan 16 17:01:47 UTC 2025","passed","Thu Jan 16 17:01:47 UTC 2025","","","",""
"","33","user should not be able to enter non number characters","components | SiretOrCommentFields","Thu Jan 16 16:59:15 UTC 2025","passed","Thu Jan 16 16:59:15 UTC 2025","","should validate SIRET on submit","",""
"","207","should go to previous page if deleting last stock of the last page","screens:StocksEventEdition","Thu Jan 16 16:58:30 UTC 2025","passed","Thu Jan 16 16:58:30 UTC 2025","","","",""
"","30","should not show cancel button when ENABLE_COLLECTIVE_NEW_STATUSES is and offer has not CAN_CANCEL allowed action","CollectiveBookingDetails","Thu Jan 16 17:01:42 UTC 2025","passed","Thu Jan 16 17:01:42 UTC 2025","","","",""
"","3","should return undefined when there are no offerId in the params","useCollectiveOfferFromParams","Thu Jan 16 17:01:44 UTC 2025","passed","Thu Jan 16 17:01:44 UTC 2025","","","",""
"","75","should activate selected offers upon publication","ActionsBar","Thu Jan 16 16:58:25 UTC 2025","passed","Thu Jan 16 16:58:25 UTC 2025","","","",""
"","57","should display saved information in the action bar","","Thu Jan 16 16:59:28 UTC 2025","passed","Thu Jan 16 16:59:28 UTC 2025","","","",""
"","335","should display the form error on invalid email","AttachmentInvitations","Thu Jan 16 16:59:55 UTC 2025","passed","Thu Jan 16 16:59:56 UTC 2025","","","",""
"","49","should render a link to RGS information","src | components | BannerRGS","Thu Jan 16 17:03:33 UTC 2025","passed","Thu Jan 16 17:03:33 UTC 2025","","","",""
"","5","should display ""en attente"" if offer is pending","StatusLabel","Thu Jan 16 17:02:09 UTC 2025","passed","Thu Jan 16 17:02:09 UTC 2025","","","",""
"","88","should display Accessibility information message","Statement of Accessibility page","Thu Jan 16 17:03:35 UTC 2025","passed","Thu Jan 16 17:03:35 UTC 2025","","","",""
"","27","should collapse menus","SideNavLinks","Thu Jan 16 17:00:20 UTC 2025","passed","Thu Jan 16 17:00:20 UTC 2025","","small height devices","",""
"","382","should allow user to reset prefilters when some where applied","components | BookingsRecap | Pro user","Thu Jan 16 16:58:24 UTC 2025","passed","Thu Jan 16 16:58:24 UTC 2025","","","",""
"","12","should show the offer title even if it's a preview of the offer","AdageOfferHeader","Thu Jan 16 17:00:04 UTC 2025","passed","Thu Jan 16 17:00:04 UTC 2025","","","",""
"","1","should serialize a venue payload with no opening hours and that has never had opening hours before","Venue edition payload serializer","Thu Jan 16 17:02:25 UTC 2025","passed","Thu Jan 16 17:02:25 UTC 2025","","","",""
"","107","should warn that there are no results","SelectAutocomplete","Thu Jan 16 16:58:29 UTC 2025","passed","Thu Jan 16 16:58:29 UTC 2025","","filter","",""
"","80","should duplicate a bookable","CollectiveActionsCells","Thu Jan 16 16:58:44 UTC 2025","passed","Thu Jan 16 16:58:44 UTC 2025","","CollectiveActionsCells:Duplicate","",""
"","246","should ask user to select a pre-filter when user reset them","components | BookingsRecap | Pro user","Thu Jan 16 16:58:24 UTC 2025","passed","Thu Jan 16 16:58:24 UTC 2025","","","",""
"","94","should open filter dialog on click","AdageButtonFilter","Thu Jan 16 17:01:18 UTC 2025","passed","Thu Jan 16 17:01:18 UTC 2025","","","",""
"","3","should serialize a venue payload with no openingHours","Venue edition payload serializer","Thu Jan 16 17:02:25 UTC 2025","passed","Thu Jan 16 17:02:25 UTC 2025","","","",""
"","290","shoud redirect to venue edition page with state","CollectiveDataEdition","Thu Jan 16 16:58:44 UTC 2025","passed","Thu Jan 16 16:58:44 UTC 2025","","","",""
"","293","should reset filter onclick modal clear students","OfferFilters","Thu Jan 16 16:59:29 UTC 2025","passed","Thu Jan 16 16:59:29 UTC 2025","","","",""
"","100","should disable the submit button","DetailsEanSearch","Thu Jan 16 16:59:24 UTC 2025","passed","Thu Jan 16 16:59:24 UTC 2025","when an EAN search is performed and ends with a product API error","when the draft offer has not been created yet (dirty)","",""
"","198","should update venue selection when selecting pricing point","LinkVenueDialog","Thu Jan 16 16:59:25 UTC 2025","passed","Thu Jan 16 16:59:25 UTC 2025","","","",""
"","1","should validate accessibility correctly","getValidationSchema","Thu Jan 16 17:00:43 UTC 2025","passed","Thu Jan 16 17:00:43 UTC 2025","","","",""
"","0","should not be able to archive from summary when the offer is already archived and the offer is reimbursed","canArchiveCollectiveOffer","Thu Jan 16 17:00:38 UTC 2025","passed","Thu Jan 16 17:00:38 UTC 2025","","","",""
"","197","should render adage header","AdageHeader","Thu Jan 16 17:00:10 UTC 2025","passed","Thu Jan 16 17:00:11 UTC 2025","","","",""
"","1","should serialize data with showType","routes::Summary::serializers","Thu Jan 16 17:01:08 UTC 2025","passed","Thu Jan 16 17:01:08 UTC 2025","","","",""
"","88","should not render price details if offer is not template","OfferEducationalForm","Thu Jan 16 17:00:33 UTC 2025","passed","Thu Jan 16 17:00:33 UTC 2025","","","",""
"","17","should display the venue name when venue public name is not given","IndividualOfferRow","Thu Jan 16 16:59:09 UTC 2025","passed","Thu Jan 16 16:59:09 UTC 2025","","","",""
"","3","should display the right formatted user name","BeneficiaryCell","Thu Jan 16 17:02:31 UTC 2025","passed","Thu Jan 16 17:02:31 UTC 2025","","","",""
"","19","should be entirely disabled","DetailsEanSearch","Thu Jan 16 16:59:23 UTC 2025","passed","Thu Jan 16 16:59:23 UTC 2025","when an EAN search is performed succesfully","when the draft offer has not been created yet (dirty)","",""
"","108","should indicate that the format is invalid and which characters are valid"," Desk","Thu Jan 16 16:59:52 UTC 2025","passed","Thu Jan 16 16:59:52 UTC 2025","","should validate while user is typing","",""
"","13","should apply bookingId filter when typing keywords for booking id","components | FilterByOmniSearch","Thu Jan 16 17:00:09 UTC 2025","passed","Thu Jan 16 17:00:09 UTC 2025","","","",""
"","0","getHumanizeRelativeDistance(undefined) 	= '15 m'","getDistance","Thu Jan 16 17:03:11 UTC 2025","passed","Thu Jan 16 17:03:11 UTC 2025","","","",""
"","0","should return false for exact same time","isTimeInTheFuture","Thu Jan 16 17:01:53 UTC 2025","passed","Thu Jan 16 17:01:53 UTC 2025","","","",""
"","119","should hide password when user re-click on eye","SignIn","Thu Jan 16 16:58:58 UTC 2025","passed","Thu Jan 16 16:58:58 UTC 2025","","when user clicks on the eye on password input","",""
"","84","should not show the dates section if the offer is not a template","OfferEducationalForm","Thu Jan 16 17:00:33 UTC 2025","passed","Thu Jan 16 17:00:33 UTC 2025","","","",""
"","85","should render new offer playlist","AdageDiscover classRoomPlaylist","Thu Jan 16 17:01:39 UTC 2025","passed","Thu Jan 16 17:01:39 UTC 2025","","","",""
"","18","should not render component on getVenueTypes error","screens:SignupJourney::Activity","Thu Jan 16 17:00:13 UTC 2025","passed","Thu Jan 16 17:00:13 UTC 2025","","","",""
"","6","should render custom min and max value with scale","Slider","Thu Jan 16 17:03:07 UTC 2025","passed","Thu Jan 16 17:03:07 UTC 2025","","","",""
"","0","should not prefill the form values with the venue email and phone if they already exist on in the form","applyVenueDefaultsToFormValues","Thu Jan 16 17:01:16 UTC 2025","passed","Thu Jan 16 17:01:16 UTC 2025","","","",""
"","120","should delete selected draft offers upon deletion","ActionsBar","Thu Jan 16 16:58:58 UTC 2025","passed","Thu Jan 16 16:58:58 UTC 2025","","","",""
"","52","should disabled checkbox when offer is rejected or pending for validation","IndividualOffersScreen","Thu Jan 16 16:58:22 UTC 2025","passed","Thu Jan 16 16:58:22 UTC 2025","","","",""
"","209","should always display the confirmation modal before redirection","components | RouteLeavingGuardCollectiveOfferCreation | RouteLeavingGuard","Thu Jan 16 17:01:00 UTC 2025","passed","Thu Jan 16 17:01:01 UTC 2025","","","",""
"","39","should focus on top of the page as a fallback","useFocus","Thu Jan 16 17:02:00 UTC 2025","passed","Thu Jan 16 17:02:00 UTC 2025","","","",""
"","65","should execute the onChange callback when the input value changes","QuantityInput","Thu Jan 16 17:01:13 UTC 2025","passed","Thu Jan 16 17:01:13 UTC 2025","","","",""
"","1","should validate the form for case: ending date is before starting date","validationSchema","Thu Jan 16 17:00:56 UTC 2025","passed","Thu Jan 16 17:00:56 UTC 2025","","","",""
"","139","should render the venue settings form with venue data","VenueSettingsScreen","Thu Jan 16 16:59:32 UTC 2025","passed","Thu Jan 16 16:59:32 UTC 2025","","","",""
"","93","should not render booking details if row is not expanded","CollectiveTableRow","Thu Jan 16 17:01:33 UTC 2025","passed","Thu Jan 16 17:01:33 UTC 2025","","","",""
"","2","should validate withdrawalDelay correctly","getValidationSchema","Thu Jan 16 17:00:43 UTC 2025","passed","Thu Jan 16 17:00:43 UTC 2025","","","",""
"","15","should render steps for validated booking and pending bankInformation","collective timeline","Thu Jan 16 16:59:05 UTC 2025","passed","Thu Jan 16 16:59:05 UTC 2025","","validated booking","",""
"","1","should return the right offerer id","getCollectiveOffersSwrKeys","Thu Jan 16 17:02:40 UTC 2025","passed","Thu Jan 16 17:02:40 UTC 2025","","","",""
"","322","should display the full form when categories, and subcategories has been selected","IndividualOfferDetails","Thu Jan 16 16:58:12 UTC 2025","passed","Thu Jan 16 16:58:12 UTC 2025","","","",""
"","15","should display the boosted icon","IndividualOfferRow","Thu Jan 16 16:59:10 UTC 2025","passed","Thu Jan 16 16:59:10 UTC 2025","when offer is headline","when offer is an event product","",""
"","226","should display 500+ for total number of offers if more than 500 offers are fetched","IndividualOffersScreen","Thu Jan 16 16:58:21 UTC 2025","passed","Thu Jan 16 16:58:21 UTC 2025","","","",""
"","9","renders the second card with correct title, description, and button","OnboardingOffersChoice Component","Thu Jan 16 17:02:47 UTC 2025","passed","Thu Jan 16 17:02:47 UTC 2025","","","",""
"","35","should display venue creation link","Offerers","Thu Jan 16 17:01:27 UTC 2025","passed","Thu Jan 16 17:01:27 UTC 2025","","","",""
"","102","should display total number of offers in plural if multiple offers","TemplateCollectiveOffersScreen","Thu Jan 16 16:59:01 UTC 2025","passed","Thu Jan 16 16:59:01 UTC 2025","","","",""
"","695","should have page value when page value is not first page","route TemplateCollectiveOffers","Thu Jan 16 16:59:42 UTC 2025","passed","Thu Jan 16 16:59:43 UTC 2025","","url query params","",""
"","70","should display authentification screen on click previous step button","screens:SignupJourney::Activity","Thu Jan 16 17:00:13 UTC 2025","passed","Thu Jan 16 17:00:13 UTC 2025","","","",""
"","1","should strip La Réunion timezone","toDateStrippedOfTimezone","Thu Jan 16 17:00:38 UTC 2025","passed","Thu Jan 16 17:00:38 UTC 2025","","","",""
"","93","should not display status filters modal","CollectiveOffersScreen","Thu Jan 16 16:58:39 UTC 2025","passed","Thu Jan 16 16:58:39 UTC 2025","","","",""
"","8","should display disabled Adage step","CollectiveDmsTimeline","Thu Jan 16 16:59:52 UTC 2025","passed","Thu Jan 16 16:59:52 UTC 2025","","should replace ""lieu"" by ""structure"" if WIP_ENABLE_OFFER_ADDRESS is enabled","",""
"","0","should return false if last provider is null","isAllocineOffer","Thu Jan 16 17:03:09 UTC 2025","passed","Thu Jan 16 17:03:09 UTC 2025","","","",""
"","1","should return selectable categories and subCategories for CATEGORY_STATUS.ONLINE_OR_OFFLINE","filterCategories","Thu Jan 16 17:00:10 UTC 2025","passed","Thu Jan 16 17:00:10 UTC 2025","","","",""
"","108","should filter new column ""Date de l’évènement""","TemplateCollectiveOffersScreen","Thu Jan 16 16:59:03 UTC 2025","passed","Thu Jan 16 16:59:03 UTC 2025","","","",""
